Word,Count,Count_per_million,Log_freq,
palmeral,10,0.240384615,1.041392685,
palmeras,78,1.875,1.897627091,
palm’pedos,2,0.048076923,0.477121255,
palmito,3,0.072115385,0.602059991,
palmitos,13,0.3125,1.146128036,
palmo,4,0.096153846,0.698970004,
palm—,5,0.120192308,0.77815125,
palmos,2,0.048076923,0.477121255,
palo,847,20.36057692,2.928395852,
paloma,255,6.129807692,2.408239965,
palomar,25,0.600961538,1.414973348,
palomas,210,5.048076923,2.324282455,
palomilla,5,0.120192308,0.77815125,
palomillas,3,0.072115385,0.602059991,
palomino,21,0.504807692,1.342422681,
palomita,14,0.336538462,1.176091259,
palomitas,327,7.860576923,2.515873844,
palomo,19,0.456730769,1.301029996,
palomos,21,0.504807692,1.342422681,
palos,292,7.019230769,2.46686762,
palpa,6,0.144230769,0.84509804,
palpaba,2,0.048076923,0.477121255,
palpable,24,0.576923077,1.397940009,
palpables,10,0.240384615,1.041392685,
palpado,4,0.096153846,0.698970004,
p‡lpame,3,0.072115385,0.602059991,
palpando,4,0.096153846,0.698970004,
palpante,2,0.048076923,0.477121255,
palpar,16,0.384615385,1.230448921,
palparla,3,0.072115385,0.602059991,
palparle,2,0.048076923,0.477121255,
palparlo,2,0.048076923,0.477121255,
palparme,3,0.072115385,0.602059991,
palpaste,2,0.048076923,0.477121255,
palpe,8,0.192307692,0.954242509,
palpŽ,7,0.168269231,0.903089987,
palpita,19,0.456730769,1.301029996,
palpitaba,4,0.096153846,0.698970004,
palpitaban,3,0.072115385,0.602059991,
palpitaci—n,5,0.120192308,0.77815125,
palpitaciones,39,0.9375,1.602059991,
palpitando,14,0.336538462,1.176091259,
palpitante,19,0.456730769,1.301029996,
palpitantes,3,0.072115385,0.602059991,
palpitar,8,0.192307692,0.954242509,
p‡lpito,30,0.721153846,1.491361694,
palpo,4,0.096153846,0.698970004,
palp—,3,0.072115385,0.602059991,
palurdo,5,0.120192308,0.77815125,
palurdos,10,0.240384615,1.041392685,
pamela,240,5.769230769,2.382017043,
pamplinas,16,0.384615385,1.230448921,
pamplona,18,0.432692308,1.278753601,
pan,2007,48.24519231,3.302763708,
pana,32,0.769230769,1.51851394,
panacea,7,0.168269231,0.903089987,
panadera,13,0.3125,1.146128036,
panader’a,176,4.230769231,2.247973266,
panader’as,5,0.120192308,0.77815125,
panadero,41,0.985576923,1.62324929,
panaderos,13,0.3125,1.146128036,
panal,39,0.9375,1.602059991,
panales,4,0.096153846,0.698970004,
panam‡,214,5.144230769,2.33243846,
paname–a,5,0.120192308,0.77815125,
paname–as,2,0.048076923,0.477121255,
paname–o,4,0.096153846,0.698970004,
paname–os,12,0.288461538,1.113943352,
pancarta,27,0.649038462,1.447158031,
pancartas,15,0.360576923,1.204119983,
panceta,39,0.9375,1.602059991,
pancho,113,2.716346154,2.056904851,
panchos,18,0.432692308,1.278753601,
pancita,36,0.865384615,1.568201724,
pancracio,21,0.504807692,1.342422681,
p‡ncreas,96,2.307692308,1.986771734,
pancre‡tica,3,0.072115385,0.602059991,
pancre‡ticas,3,0.072115385,0.602059991,
pancre‡tico,13,0.3125,1.146128036,
pancre‡ticos,2,0.048076923,0.477121255,
pancreatitis,28,0.673076923,1.462397998,
panda,197,4.735576923,2.29666519,
pandas,16,0.384615385,1.230448921,
pandemia,19,0.456730769,1.301029996,
pandemonio,6,0.144230769,0.84509804,
pandem—nium,10,0.240384615,1.041392685,
pandereta,14,0.336538462,1.176091259,
panderetas,5,0.120192308,0.77815125,
pandilla,679,16.32211538,2.832508913,
pandillas,218,5.240384615,2.340444115,
pandillera,18,0.432692308,1.278753601,
pandilleras,2,0.048076923,0.477121255,
pandillero,156,3.75,2.195899652,
pandilleros,157,3.774038462,2.198657087,
pandora,97,2.331730769,1.991226076,
panecillo,158,3.798076923,2.201397124,
panecillos,215,5.168269231,2.334453751,
paneg’rico,19,0.456730769,1.301029996,
panel,301,7.235576923,2.480006943,
paneles,96,2.307692308,1.986771734,
panes,43,1.033653846,1.643452676,
p‡nfilo,9,0.216346154,1,
panfleto,58,1.394230769,1.770852012,
panfletos,70,1.682692308,1.851258349,
p‡nico,1004,24.13461538,3.002166062,
panorama,138,3.317307692,2.1430148,
panor‡mica,28,0.673076923,1.462397998,
panor‡micas,9,0.216346154,1,
panor‡mico,2,0.048076923,0.477121255,
panor‡micos,3,0.072115385,0.602059991,
panqueque,65,1.5625,1.819543936,
panqueques,479,11.51442308,2.681241237,
pansexual,3,0.072115385,0.602059991,
pansexuales,2,0.048076923,0.477121255,
pantalla,1032,24.80769231,3.014100322,
pantal—n,316,7.596153846,2.501059262,
pantaloncillos,34,0.817307692,1.544068044,
pantaloncito,2,0.048076923,0.477121255,
pantaloncitos,26,0.625,1.431363764,
pantalones,2651,63.72596154,3.42357352,
pantano,287,6.899038462,2.459392488,
pantanos,59,1.418269231,1.77815125,
pante—n,25,0.600961538,1.414973348,
pantera,86,2.067307692,1.939519253,
panteras,68,1.634615385,1.838849091,
pantomima,11,0.264423077,1.079181246,
pantorrilla,34,0.817307692,1.544068044,
pantorrillas,27,0.649038462,1.447158031,
pantufla,10,0.240384615,1.041392685,
pantuflas,92,2.211538462,1.968482949,
pantys,11,0.264423077,1.079181246,
panza,266,6.394230769,2.426511261,
panzada,2,0.048076923,0.477121255,
panzas,13,0.3125,1.146128036,
panz—n,20,0.480769231,1.322219295,
pa–al,163,3.918269231,2.214843848,
pa–ales,357,8.581730769,2.553883027,
pa–ito,2,0.048076923,0.477121255,
pa–o,28,0.673076923,1.462397998,
pa–oleta,12,0.288461538,1.113943352,
pa–os,22,0.528846154,1.361727836,
pa–uelito,11,0.264423077,1.079181246,
pa–uelitos,3,0.072115385,0.602059991,
pa–uelo,351,8.4375,2.546542663,
pa–uelos,105,2.524038462,2.025305865,
paolo,140,3.365384615,2.149219113,
papa,1144,27.5,3.058805487,
pap‡,31372,754.1346154,4.496556049,
papada,10,0.240384615,1.041392685,
papadas,2,0.048076923,0.477121255,
papagayo,6,0.144230769,0.84509804,
papa’to,16,0.384615385,1.230448921,
papal,30,0.721153846,1.491361694,
papam—vil,3,0.072115385,0.602059991,
papanatas,24,0.576923077,1.397940009,
paparazis,6,0.144230769,0.84509804,
paparazzi,67,1.610576923,1.832508913,
paparazzis,9,0.216346154,1,
paparruchadas,2,0.048076923,0.477121255,
paparruchas,7,0.168269231,0.903089987,
papas,1033,24.83173077,3.014520539,
pap‡s,466,11.20192308,2.669316881,
papaya,39,0.9375,1.602059991,
papayas,10,0.240384615,1.041392685,
papel,3978,95.625,3.599773939,
papeleo,345,8.293269231,2.539076099,
papelera,77,1.850961538,1.892094603,
papeleras,8,0.192307692,0.954242509,
papeler’a,30,0.721153846,1.491361694,
papeler’as,5,0.120192308,0.77815125,
papeles,1519,36.51442308,3.181843588,
papeleta,10,0.240384615,1.041392685,
papeletas,5,0.120192308,0.77815125,
papelito,34,0.817307692,1.544068044,
papelitos,20,0.480769231,1.322219295,
papel—n,12,0.288461538,1.113943352,
paperas,24,0.576923077,1.397940009,
papi,3073,73.87019231,3.487703863,
papilas,20,0.480769231,1.322219295,
papilla,50,1.201923077,1.707570176,
papillas,2,0.048076923,0.477121255,
papiloma,3,0.072115385,0.602059991,
papilomas,3,0.072115385,0.602059991,
papiro,5,0.120192308,0.77815125,
papiroflexia,5,0.120192308,0.77815125,
papiros,8,0.192307692,0.954242509,
papis,28,0.673076923,1.462397998,
papista,3,0.072115385,0.602059991,
papistas,2,0.048076923,0.477121255,
papita,14,0.336538462,1.176091259,
papitas,86,2.067307692,1.939519253,
papito,280,6.730769231,2.44870632,
papo,21,0.504807692,1.342422681,
papœa,15,0.360576923,1.204119983,
paquete,1443,34.6875,3.159567193,
paquetes,294,7.067307692,2.469822016,
paquetito,9,0.216346154,1,
paquetitos,3,0.072115385,0.602059991,
paquidermo,8,0.192307692,0.954242509,
paquidermos,3,0.072115385,0.602059991,
paquist‡n,53,1.274038462,1.73239376,
paquistan’,46,1.105769231,1.672097858,
paquistan’es,17,0.408653846,1.255272505,
par,8854,212.8365385,3.947188566,
para,271407,6524.206731,5.433622645,
paraba,150,3.605769231,2.178976947,
par‡bamos,11,0.264423077,1.079181246,
paraban,27,0.649038462,1.447158031,
parabas,14,0.336538462,1.176091259,
par‡bola,11,0.264423077,1.079181246,
par‡bolas,3,0.072115385,0.602059991,
parab—lica,26,0.625,1.431363764,
parab—licas,8,0.192307692,0.954242509,
parab—lico,6,0.144230769,0.84509804,
parab—licos,4,0.096153846,0.698970004,
parabrisa,2,0.048076923,0.477121255,
parabrisas,186,4.471153846,2.271841607,
paraca’das,288,6.923076923,2.460897843,
paracaidismo,62,1.490384615,1.799340549,
paracaidista,49,1.177884615,1.698970004,
paracaidistas,71,1.706730769,1.857332496,
paracetamol,6,0.144230769,0.84509804,
parachoques,56,1.346153846,1.755874856,
parad,38,0.913461538,1.591064607,
parada,1255,30.16826923,3.098989639,
paradas,129,3.100961538,2.113943352,
paradero,281,6.754807692,2.450249108,
paraderos,12,0.288461538,1.113943352,
paradigma,53,1.274038462,1.73239376,
paradigmas,5,0.120192308,0.77815125,
paradis’aca,5,0.120192308,0.77815125,
paradis’aco,5,0.120192308,0.77815125,
paradis’acos,3,0.072115385,0.602059991,
paradita,4,0.096153846,0.698970004,
paradito,3,0.072115385,0.602059991,
parado,1349,32.42788462,3.130333768,
paradoja,78,1.875,1.897627091,
paradojas,14,0.336538462,1.176091259,
parad—jica,4,0.096153846,0.698970004,
parad—jicamente,8,0.192307692,0.954242509,
parad—jicas,2,0.048076923,0.477121255,
parad—jico,16,0.384615385,1.230448921,
parados,321,7.716346154,2.507855872,
parafernalia,20,0.480769231,1.322219295,
parafilia,2,0.048076923,0.477121255,
parafina,6,0.144230769,0.84509804,
parafraseando,14,0.336538462,1.176091259,
parafrasear,6,0.144230769,0.84509804,
paragolpes,32,0.769230769,1.51851394,
paraguas,149,3.581730769,2.176091259,
paraguay,22,0.528846154,1.361727836,
paraguaya,4,0.096153846,0.698970004,
paraguayo,8,0.192307692,0.954242509,
paragŸero,8,0.192307692,0.954242509,
para’so,847,20.36057692,2.928395852,
para’sos,11,0.264423077,1.079181246,
paraje,10,0.240384615,1.041392685,
parajes,2,0.048076923,0.477121255,
p‡rala,23,0.552884615,1.380211242,
p‡ralas,3,0.072115385,0.602059991,
p‡rale,18,0.432692308,1.278753601,
paralela,36,0.865384615,1.568201724,
paralelamente,4,0.096153846,0.698970004,
paralelas,32,0.769230769,1.51851394,
paralelismo,5,0.120192308,0.77815125,
paralelismos,5,0.120192308,0.77815125,
paralelo,142,3.413461538,2.155336037,
paralelogramo,2,0.048076923,0.477121255,
paralelos,25,0.600961538,1.414973348,
paralice,5,0.120192308,0.77815125,
paralicŽ,9,0.216346154,1,
par‡lisis,202,4.855769231,2.307496038,
paral’tica,19,0.456730769,1.301029996,
paral’tico,64,1.538461538,1.812913357,
paral’ticos,6,0.144230769,0.84509804,
paraliza,42,1.009615385,1.633468456,
paralizada,67,1.610576923,1.832508913,
paralizadas,10,0.240384615,1.041392685,
paralizado,141,3.389423077,2.152288344,
paralizador,6,0.144230769,0.84509804,
paralizadora,11,0.264423077,1.079181246,
paralizados,21,0.504807692,1.342422681,
paralizamos,2,0.048076923,0.477121255,
paralizan,14,0.336538462,1.176091259,
paralizando,8,0.192307692,0.954242509,
paraliz‡ndote,3,0.072115385,0.602059991,
paralizante,35,0.841346154,1.556302501,
paralizantes,8,0.192307692,0.954242509,
paralizar,14,0.336538462,1.176091259,
paralizara,2,0.048076923,0.477121255,
paralizar‡,10,0.240384615,1.041392685,
paralizar‡s,6,0.144230769,0.84509804,
paralizarŽ,2,0.048076923,0.477121255,
paralizar’a,5,0.120192308,0.77815125,
paralizarla,4,0.096153846,0.698970004,
paralizarlo,4,0.096153846,0.698970004,
paralizarlos,2,0.048076923,0.477121255,
paralizaron,6,0.144230769,0.84509804,
paralizarte,2,0.048076923,0.477121255,
paralizas,5,0.120192308,0.77815125,
paralizaste,4,0.096153846,0.698970004,
paralizo,8,0.192307692,0.954242509,
paraliz—,30,0.721153846,1.491361694,
p‡ralo,41,0.985576923,1.62324929,
p‡ralos,3,0.072115385,0.602059991,
p‡rame,7,0.168269231,0.903089987,
paramŽdica,4,0.096153846,0.698970004,
paramŽdico,123,2.956730769,2.093421685,
paramŽdicos,216,5.192307692,2.336459734,
par‡metro,16,0.384615385,1.230448921,
par‡metros,138,3.317307692,2.1430148,
paramilitar,26,0.625,1.431363764,
paramilitares,21,0.504807692,1.342422681,
p‡ramo,41,0.985576923,1.62324929,
paramos,241,5.793269231,2.383815366,
p‡ramos,13,0.3125,1.146128036,
paran,130,3.125,2.117271296,
parando,94,2.259615385,1.977723605,
par‡ndome,2,0.048076923,0.477121255,
par‡ndonos,3,0.072115385,0.602059991,
par‡ndose,2,0.048076923,0.477121255,
par‡ndote,2,0.048076923,0.477121255,
paranoia,201,4.831730769,2.305351369,
paranoias,6,0.144230769,0.84509804,
paranoica,181,4.350961538,2.260071388,
paranoicas,12,0.288461538,1.113943352,
paranoico,376,9.038461538,2.57634135,
paranoicos,85,2.043269231,1.934498451,
paranoide,12,0.288461538,1.113943352,
paranoides,4,0.096153846,0.698970004,
paranormal,112,2.692307692,2.053078443,
paranormales,88,2.115384615,1.949390007,
parapente,7,0.168269231,0.903089987,
parapeto,8,0.192307692,0.954242509,
paraplejia,5,0.120192308,0.77815125,
paraplŽjica,14,0.336538462,1.176091259,
paraplŽjico,20,0.480769231,1.322219295,
paraplŽjicos,4,0.096153846,0.698970004,
parapsicolog’a,7,0.168269231,0.903089987,
parapsic—logo,3,0.072115385,0.602059991,
parar,2560,61.53846154,3.408409578,
parara,72,1.730769231,1.86332286,
parar‡,87,2.091346154,1.944482672,
par‡ramos,7,0.168269231,0.903089987,
pararan,25,0.600961538,1.414973348,
parar‡n,41,0.985576923,1.62324929,
pararas,28,0.673076923,1.462397998,
parar‡s,25,0.600961538,1.414973348,
parare,3,0.072115385,0.602059991,
pararŽ,82,1.971153846,1.919078092,
pararemos,66,1.586538462,1.826074803,
parar’a,39,0.9375,1.602059991,
parar’amos,4,0.096153846,0.698970004,
parar’an,3,0.072115385,0.602059991,
parar’as,10,0.240384615,1.041392685,
pararla,23,0.552884615,1.380211242,
pararlas,5,0.120192308,0.77815125,
pararle,12,0.288461538,1.113943352,
pararles,2,0.048076923,0.477121255,
pararlo,123,2.956730769,2.093421685,
pararlos,29,0.697115385,1.477121255,
pararme,163,3.918269231,2.214843848,
pararnos,48,1.153846154,1.69019608,
pararon,103,2.475961538,2.017033339,
pararrayos,14,0.336538462,1.176091259,
pararse,137,3.293269231,2.139879086,
par‡rsela,2,0.048076923,0.477121255,
pararte,128,3.076923077,2.11058971,
paras,219,5.264423077,2.342422681,
parase,9,0.216346154,1,
parases,2,0.048076923,0.477121255,
parasitaria,5,0.120192308,0.77815125,
parasitario,7,0.168269231,0.903089987,
parasitarios,2,0.048076923,0.477121255,
par‡sitas,3,0.072115385,0.602059991,
parasitismo,2,0.048076923,0.477121255,
par‡sito,234,5.625,2.371067862,
par‡sitos,173,4.158653846,2.240549248,
parasol,6,0.144230769,0.84509804,
paraste,77,1.850961538,1.892094603,
p‡rate,411,9.879807692,2.614897216,
parca,84,2.019230769,1.929418926,
parcas,20,0.480769231,1.322219295,
parcela,70,1.682692308,1.851258349,
parcelas,25,0.600961538,1.414973348,
parcells,3,0.072115385,0.602059991,
parche,148,3.557692308,2.173186268,
parches,56,1.346153846,1.755874856,
parch’s,5,0.120192308,0.77815125,
parcial,261,6.274038462,2.418301291,
parciales,67,1.610576923,1.832508913,
parcialidad,9,0.216346154,1,
parcializada,3,0.072115385,0.602059991,
parcialmente,105,2.524038462,2.025305865,
pardillo,6,0.144230769,0.84509804,
pardo,40,0.961538462,1.612783857,
pardos,31,0.745192308,1.505149978,
pare,707,16.99519231,2.850033258,
parŽ,170,4.086538462,2.23299611,
pareado,2,0.048076923,0.477121255,
pareados,2,0.048076923,0.477121255,
parece,37122,892.3557692,4.569643065,
parecŽis,10,0.240384615,1.041392685,
parecemos,206,4.951923077,2.315970345,
parecen,2518,60.52884615,3.401228167,
parecer,2621,63.00480769,3.418632687,
parecer‡,397,9.543269231,2.599883072,
parecer‡n,23,0.552884615,1.380211242,
parecer‡s,36,0.865384615,1.568201724,
parecerŽ,27,0.649038462,1.447158031,
pareceremos,12,0.288461538,1.113943352,
parecer’a,361,8.677884615,2.558708571,
parecer’amos,6,0.144230769,0.84509804,
parecer’an,17,0.408653846,1.255272505,
parecer’as,6,0.144230769,0.84509804,
parecerle,20,0.480769231,1.322219295,
parecerles,9,0.216346154,1,
parecerlo,12,0.288461538,1.113943352,
parecerme,58,1.394230769,1.770852012,
parecernos,9,0.216346154,1,
parecerse,83,1.995192308,1.924279286,
parecerte,89,2.139423077,1.954242509,
pareces,2686,64.56730769,3.429267666,
parecŽs,20,0.480769231,1.322219295,
parec’,14,0.336538462,1.176091259,
parec’a,3338,80.24038462,3.523616419,
parec’ais,4,0.096153846,0.698970004,
parec’amos,20,0.480769231,1.322219295,
parec’an,354,8.509615385,2.550228353,
parec’as,243,5.841346154,2.387389826,
parecida,216,5.192307692,2.336459734,
parecidas,90,2.163461538,1.959041392,
parecido,1387,33.34134615,3.142389466,
parecidos,197,4.735576923,2.29666519,
pareciendo,50,1.201923077,1.707570176,
pareciŽndome,7,0.168269231,0.903089987,
pareciŽndose,9,0.216346154,1,
pareciŽndote,3,0.072115385,0.602059991,
pareciera,427,10.26442308,2.631443769,
pareciŽramos,2,0.048076923,0.477121255,
parecieran,27,0.649038462,1.447158031,
parecieras,8,0.192307692,0.954242509,
parecieron,100,2.403846154,2.004321374,
pareciese,12,0.288461538,1.113943352,
pareciesen,3,0.072115385,0.602059991,
parecieses,2,0.048076923,0.477121255,
pareci—,2291,55.07211538,3.360214613,
pareciste,49,1.177884615,1.698970004,
pared,2341,56.27403846,3.369586891,
paredes,978,23.50961538,2.990782692,
pared—n,11,0.264423077,1.079181246,
parŽis,2,0.048076923,0.477121255,
pareja,2822,67.83653846,3.450710878,
parejas,647,15.55288462,2.811575006,
parejita,16,0.384615385,1.230448921,
parejitas,6,0.144230769,0.84509804,
parejo,56,1.346153846,1.755874856,
parejos,44,1.057692308,1.653212514,
p‡relo,6,0.144230769,0.84509804,
p‡reme,2,0.048076923,0.477121255,
parŽmonos,3,0.072115385,0.602059991,
paremos,93,2.235576923,1.973127854,
parŽmoslo,2,0.048076923,0.477121255,
paren,734,17.64423077,2.866287339,
p‡renla,5,0.120192308,0.77815125,
p‡renle,2,0.048076923,0.477121255,
p‡renlo,19,0.456730769,1.301029996,
p‡renlos,7,0.168269231,0.903089987,
p‡rense,53,1.274038462,1.73239376,
parental,3,0.072115385,0.602059991,
parentales,3,0.072115385,0.602059991,
parentesco,40,0.961538462,1.612783857,
parŽntesis,44,1.057692308,1.653212514,
pareo,6,0.144230769,0.84509804,
pares,554,13.31730769,2.744292983,
parŽs,4,0.096153846,0.698970004,
p‡rese,78,1.875,1.897627091,
parezca,1110,26.68269231,3.045714059,
parezcamos,13,0.3125,1.146128036,
parezcan,105,2.524038462,2.025305865,
parezcas,38,0.913461538,1.591064607,
parezco,1047,25.16826923,3.020361283,
paria,33,0.793269231,1.531478917,
parias,21,0.504807692,1.342422681,
paridas,3,0.072115385,0.602059991,
parido,27,0.649038462,1.447158031,
pariendo,8,0.192307692,0.954242509,
parienta,5,0.120192308,0.77815125,
pariente,417,10.02403846,2.621176282,
parientes,529,12.71634615,2.72427587,
parietal,8,0.192307692,0.954242509,
parietales,2,0.048076923,0.477121255,
parilla,6,0.144230769,0.84509804,
pari—,154,3.701923077,2.190331698,
parir,64,1.538461538,1.812913357,
parir‡,3,0.072115385,0.602059991,
par’s,2099,50.45673077,3.322219295,
parisina,20,0.480769231,1.322219295,
parisinas,4,0.096153846,0.698970004,
parisino,6,0.144230769,0.84509804,
parisinos,14,0.336538462,1.176091259,
pariste,4,0.096153846,0.698970004,
parka,14,0.336538462,1.176091259,
parking,39,0.9375,1.602059991,
parkinson,56,1.346153846,1.755874856,
parlamentar,15,0.360576923,1.204119983,
parlamentaria,7,0.168269231,0.903089987,
parlamentarias,2,0.048076923,0.477121255,
parlamentario,7,0.168269231,0.903089987,
parlamentarios,4,0.096153846,0.698970004,
parlamento,222,5.336538462,2.348304863,
parlamentos,10,0.240384615,1.041392685,
parlanch’n,19,0.456730769,1.301029996,
parlanchina,20,0.480769231,1.322219295,
parlanchinas,2,0.048076923,0.477121255,
parlanchines,8,0.192307692,0.954242509,
parlante,67,1.610576923,1.832508913,
parlantes,50,1.201923077,1.707570176,
parlotea,6,0.144230769,0.84509804,
parloteaba,5,0.120192308,0.77815125,
parlotean,4,0.096153846,0.698970004,
parloteando,24,0.576923077,1.397940009,
parlotear,19,0.456730769,1.301029996,
parloteas,4,0.096153846,0.698970004,
parlotees,2,0.048076923,0.477121255,
parloteo,55,1.322115385,1.748188027,
parlote—,4,0.096153846,0.698970004,
parloteos,2,0.048076923,0.477121255,
parma,13,0.3125,1.146128036,
parmesana,15,0.360576923,1.204119983,
parmesano,25,0.600961538,1.414973348,
paro,439,10.55288462,2.643452676,
par—,383,9.206730769,2.584331224,
parodia,68,1.634615385,1.838849091,
parodias,7,0.168269231,0.903089987,
parpadea,77,1.850961538,1.892094603,
parpadeaba,6,0.144230769,0.84509804,
parpadeado,3,0.072115385,0.602059991,
parpadean,10,0.240384615,1.041392685,
parpadeando,35,0.841346154,1.556302501,
parpadeante,11,0.264423077,1.079181246,
parpadeantes,7,0.168269231,0.903089987,
parpadear,57,1.370192308,1.763427994,
parpadearan,2,0.048076923,0.477121255,
parpadeas,5,0.120192308,0.77815125,
parpadeaste,10,0.240384615,1.041392685,
parpadee,8,0.192307692,0.954242509,
parpadeŽ,10,0.240384615,1.041392685,
parpadeen,2,0.048076923,0.477121255,
parpadees,13,0.3125,1.146128036,
parpadeo,47,1.129807692,1.681241237,
parpade—,24,0.576923077,1.397940009,
parpadeos,8,0.192307692,0.954242509,
p‡rpado,15,0.360576923,1.204119983,
p‡rpados,74,1.778846154,1.875061263,
parque,1999,48.05288462,3.301029996,
parques,150,3.605769231,2.178976947,
parquet,8,0.192307692,0.954242509,
parqu’metro,52,1.25,1.72427587,
parqu’metros,14,0.336538462,1.176091259,
parra,15,0.360576923,1.204119983,
p‡rrafo,109,2.620192308,2.041392685,
p‡rrafos,25,0.600961538,1.414973348,
parranda,53,1.274038462,1.73239376,
parrandas,3,0.072115385,0.602059991,
parras,6,0.144230769,0.84509804,
parricidio,12,0.288461538,1.113943352,
parrilla,248,5.961538462,2.396199347,
parrillada,113,2.716346154,2.056904851,
parrilladas,11,0.264423077,1.079181246,
parrillas,16,0.384615385,1.230448921,
parrillero,4,0.096153846,0.698970004,
p‡rroco,40,0.961538462,1.612783857,
p‡rrocos,4,0.096153846,0.698970004,
parroquia,143,3.4375,2.158362492,
parroquial,12,0.288461538,1.113943352,
parroquiales,2,0.048076923,0.477121255,
parroquiana,3,0.072115385,0.602059991,
parroquiano,2,0.048076923,0.477121255,
parroquianos,15,0.360576923,1.204119983,
parroquias,4,0.096153846,0.698970004,
parsimonia,4,0.096153846,0.698970004,
parta,111,2.668269231,2.049218023,
partamos,24,0.576923077,1.397940009,
partan,20,0.480769231,1.322219295,
partas,15,0.360576923,1.204119983,
parte,21186,509.2788462,4.326069467,
partecita,10,0.240384615,1.041392685,
p‡rtela,2,0.048076923,0.477121255,
p‡rtele,13,0.3125,1.146128036,
p‡rtelo,3,0.072115385,0.602059991,
p‡rteme,2,0.048076923,0.477121255,
parten,41,0.985576923,1.62324929,
partenogŽnesis,10,0.240384615,1.041392685,
parten—n,18,0.432692308,1.278753601,
partera,31,0.745192308,1.505149978,
partes,3174,76.29807692,3.50174373,
part’,49,1.177884615,1.698970004,
part’a,28,0.673076923,1.462397998,
part’amos,7,0.168269231,0.903089987,
part’an,2,0.048076923,0.477121255,
partici—n,25,0.600961538,1.414973348,
particiones,2,0.048076923,0.477121255,
participa,72,1.730769231,1.86332286,
participaba,27,0.649038462,1.447158031,
participaban,7,0.168269231,0.903089987,
participaci—n,277,6.658653846,2.444044796,
participaciones,9,0.216346154,1,
participado,66,1.586538462,1.826074803,
participamos,14,0.336538462,1.176091259,
participan,35,0.841346154,1.556302501,
participando,59,1.418269231,1.77815125,
participante,77,1.850961538,1.892094603,
participantes,96,2.307692308,1.986771734,
participar,694,16.68269231,2.841984805,
participara,13,0.3125,1.146128036,
participar‡,24,0.576923077,1.397940009,
participaran,5,0.120192308,0.77815125,
participar‡n,18,0.432692308,1.278753601,
participaras,7,0.168269231,0.903089987,
participar‡s,26,0.625,1.431363764,
participarŽ,49,1.177884615,1.698970004,
participaremos,6,0.144230769,0.84509804,
participar’a,11,0.264423077,1.079181246,
participar’an,2,0.048076923,0.477121255,
participaron,46,1.105769231,1.672097858,
participas,25,0.600961538,1.414973348,
participasen,2,0.048076923,0.477121255,
participaste,29,0.697115385,1.477121255,
participativo,6,0.144230769,0.84509804,
participe,52,1.25,1.72427587,
participŽ,65,1.5625,1.819543936,
part’cipe,21,0.504807692,1.342422681,
participemos,9,0.216346154,1,
participen,30,0.721153846,1.491361694,
participes,20,0.480769231,1.322219295,
participio,36,0.865384615,1.568201724,
participo,41,0.985576923,1.62324929,
particip—,111,2.668269231,2.049218023,
part’cula,52,1.25,1.72427587,
particulado,7,0.168269231,0.903089987,
particular,1046,25.14423077,3.019946682,
particulares,105,2.524038462,2.025305865,
particularidad,5,0.120192308,0.77815125,
particularidades,9,0.216346154,1,
particularmente,364,8.75,2.562292864,
part’culas,292,7.019230769,2.46686762,
partida,604,14.51923077,2.781755375,
partidaria,12,0.288461538,1.113943352,
partidarias,3,0.072115385,0.602059991,
partidario,38,0.913461538,1.591064607,
partidarios,49,1.177884615,1.698970004,
partidas,64,1.538461538,1.812913357,
partidazo,14,0.336538462,1.176091259,
partido,3705,89.0625,3.568905415,
partidos,460,11.05769231,2.663700925,
partiendo,68,1.634615385,1.838849091,
partiŽndola,2,0.048076923,0.477121255,
partiŽndome,7,0.168269231,0.903089987,
partiŽndose,8,0.192307692,0.954242509,
partiŽndote,3,0.072115385,0.602059991,
partiera,15,0.360576923,1.204119983,
partiŽramos,8,0.192307692,0.954242509,
partieran,3,0.072115385,0.602059991,
partieras,5,0.120192308,0.77815125,
partieron,71,1.706730769,1.857332496,
partimos,120,2.884615385,2.08278537,
parti—,225,5.408653846,2.354108439,
partir,1718,41.29807692,3.235275877,
partir‡,63,1.514423077,1.806179974,
partir‡n,22,0.528846154,1.361727836,
partir‡s,4,0.096153846,0.698970004,
partirŽ,86,2.067307692,1.939519253,
partiremos,59,1.418269231,1.77815125,
partir’a,22,0.528846154,1.361727836,
partir’amos,3,0.072115385,0.602059991,
partir’an,4,0.096153846,0.698970004,
partir’as,4,0.096153846,0.698970004,
partirla,4,0.096153846,0.698970004,
partirle,25,0.600961538,1.414973348,
partirles,12,0.288461538,1.113943352,
partirlo,8,0.192307692,0.954242509,
partirlos,2,0.048076923,0.477121255,
partirme,14,0.336538462,1.176091259,
partirse,11,0.264423077,1.079181246,
partirte,26,0.625,1.431363764,
partisano,11,0.264423077,1.079181246,
partisanos,26,0.625,1.431363764,
partiste,34,0.817307692,1.544068044,
partitura,27,0.649038462,1.447158031,
partituras,18,0.432692308,1.278753601,
partizan,12,0.288461538,1.113943352,
partner,4,0.096153846,0.698970004,
partners,3,0.072115385,0.602059991,
parto,521,12.52403846,2.717670503,
partos,45,1.081730769,1.662757832,
pasa,31050,746.3942308,4.492075591,
pasaba,1145,27.52403846,3.059184618,
pas‡bamos,154,3.701923077,2.190331698,
pasaban,167,4.014423077,2.225309282,
