,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
42635,Uebertragungsvermerk,3,yb@rtragUNsfErmErk,6,18,6,False,0,-11.149493322955601,11.149493322955601
42636,uebertrainiert,2,yb@rtrEnirt,4,11,4,False,0,-6.144984475169409,6.144984475169409
42637,uebertreffen,2,yb@rtrEf@n,4,10,4,False,0,-4.9981115708556505,4.9981115708556505
42638,uebertreiben,2,yb@rtrWb@n,4,10,4,False,0,-4.777460820494019,4.777460820494019
42639,Uebertreibung,2,yb@rtrWbUN,4,10,4,False,0,-5.354513850509733,5.354513850509733
42640,uebertreten,2,yb@rtret@n,4,10,4,False,0,-4.690719112910648,4.690719112910648
42641,Uebertretung,2,yb@rtretUN,4,10,4,False,0,-5.513436721778295,5.513436721778295
42642,Uebertretungsfall,3,yb@rtretUNsf&l,5,14,5,False,0,-8.499325980620718,8.499325980620718
42643,uebertrieben,1,yb@rtrib@n,4,10,4,False,0,-6.043468742375005,6.043468742375005
42644,Uebertriebenheit,2,yb@rtrib@nhWt,5,13,5,False,0,-7.694461570053822,7.694461570053822
42645,uebertrumpfen,2,yb@rtrUm8@n,4,11,4,False,0,-6.366885085353324,6.366885085353324
42646,uebertun,2,yb@rtun,3,7,3,False,1,-5.786467605795099,5.786467605795099
42647,uebertun,2,yb@rtun,3,7,3,False,1,-5.786467605795099,5.786467605795099
42648,uebertuenchen,2,yb@rtYnx@n,4,10,4,False,0,-5.627706894343698,5.627706894343698
42649,ueberuebermorgen,2,yb@ryb@rmOrg@n,6,14,6,False,0,-10.294751435581423,10.294751435581423
42650,ueberversichern,2,yb@rfErzIx@rn,5,13,5,False,0,-6.869438980699505,6.869438980699505
42651,uebervoelkern,1,yb@rf/lk@rn,4,11,4,False,0,-5.90444043096528,5.90444043096528
42652,uebervoelkert,1,yb@rf/lk@rt,4,11,4,False,0,-5.982639012954394,5.982639012954394
42653,Uebervoelkerung,2,yb@rf/lk@rUN,5,12,5,False,0,-5.491230960867459,5.491230960867459
42654,uebervoll,2,yb@rfOl,3,7,3,False,0,-5.029798928268682,5.029798928268682
42655,uebervorsichtig,2,yb@rforzIxtIx,5,13,5,False,0,-8.0421151159594,8.0421151159594
42656,uebervorteilen,2,yb@rfOrtWl@n,5,12,5,False,0,-7.713037804423616,7.713037804423616
42657,Uebervorteilung,2,yb@rfOrtWlUN,5,12,5,False,0,-7.784259767439023,7.784259767439023
42658,ueberwach,2,yb@rv&x,3,7,3,False,0,-5.689098520794682,5.689098520794682
42659,ueberwachen,2,yb@rv&x@n,4,9,4,False,0,-5.713435753777336,5.713435753777336
42660,ueberwachsen,2,yb@rv&ks@n,4,10,4,False,0,-5.644508569819764,5.644508569819764
42661,Ueberwachung,2,yb@rv&xUN,4,9,4,False,0,-5.908009047733157,5.908009047733157
42662,ueberwallen,2,yb@rv&l@n,4,9,4,False,1,-5.744658084595389,5.744658084595389
42663,ueberwallen,2,yb@rv&l@n,4,9,4,False,1,-5.744658084595389,5.744658084595389
42664,ueberwaeltigen,3,yb@rvEltIg@n,5,12,5,False,0,-6.2904084542200085,6.2904084542200085
42665,ueberwaeltigend,1,yb@rvEltig@nt,5,13,5,False,0,-8.932001218377977,8.932001218377977
42666,Ueberwaeltigung,2,yb@rvEltIgUN,5,12,5,False,0,-6.34722786965305,6.34722786965305
42667,ueberwalzen,2,yb@rv&l=@n,4,10,4,False,0,-5.486208442728537,5.486208442728537
42668,ueberwaelzen,2,yb@rvEl=@n,4,10,4,False,0,-5.854931524766613,5.854931524766613
42669,ueberwechseln,2,yb@rvEks@ln,4,11,4,False,0,-6.654166894603172,6.654166894603172
42670,Ueberweg,2,yb@rvek,3,7,3,False,0,-4.8886189750879625,4.8886189750879625
42671,ueberweisen,2,yb@rvWz@n,4,9,4,False,0,-5.123392262843697,5.123392262843697
42672,ueberweissen,2,yb@rvWs@n,4,9,4,False,0,-6.512007805420072,6.512007805420072
42673,Ueberweissung,2,yb@rvWsUN,4,9,4,False,0,-6.568934465810434,6.568934465810434
42674,Ueberweisung,2,yb@rvWzUN,4,9,4,False,0,-5.2181151708515126,5.2181151708515126
42675,ueberweit,2,yb@rvWt,3,7,3,False,0,-5.519272055807705,5.519272055807705
42676,Ueberwelt,2,yb@rvElt,3,8,3,False,0,-5.3658275320878355,5.3658275320878355
42677,ueberweltlich,2,yb@rvEltlIx,4,11,4,False,0,-5.767603967853473,5.767603967853473
42678,ueberwendlich,2,yb@rvEntlIx,4,11,4,False,0,-7.190562037247402,7.190562037247402
42679,ueberwendlings,1,yb@rvEntlINs,4,12,4,False,0,-9.748105128596263,9.748105128596263
42680,ueberwerfen,2,yb@rvErf@n,4,10,4,False,1,-5.001076488310866,5.001076488310866
42681,ueberwerfen,2,yb@rvErf@n,4,10,4,False,1,-5.001076488310866,5.001076488310866
42682,ueberwerten,2,yb@rvert@n,4,10,4,False,0,-5.813051890043086,5.813051890043086
42683,Ueberwert,2,yb@rvert,3,8,3,False,0,-4.65262966847261,4.65262966847261
42684,ueberwertig,2,yb@rvertIx,4,10,4,False,0,-5.399933199188376,5.399933199188376
42685,Ueberwertung,2,yb@rvertUN,4,10,4,False,0,-5.566343849328067,5.566343849328067
42686,Ueberwesen,2,yb@rvez@n,4,9,4,False,0,-5.4596633533766665,5.4596633533766665
42687,ueberwiegen,2,yb@rvig@n,4,9,4,False,1,-5.277087084979867,5.277087084979867
42688,ueberwiegen,2,yb@rvig@n,4,9,4,False,1,-5.277087084979867,5.277087084979867
42689,ueberwiegend,1,yb@rvig@nt,4,10,4,False,0,-6.109000971826976,6.109000971826976
42690,ueberwinden,2,yb@rvInd@n,4,10,4,False,0,-5.291394065404448,5.291394065404448
42691,ueberwindbar,2,yb@rvIntbar,4,11,4,False,0,-6.176359852072448,6.176359852072448
42692,Ueberwinder,2,yb@rvInd@r,4,10,4,False,0,-5.627173719986306,5.627173719986306
42693,ueberwindlich,2,yb@rvIntlIx,4,11,4,False,0,-6.071391275224227,6.071391275224227
42694,Ueberwindung,2,yb@rvIndUN,4,10,4,False,0,-6.1577096952362975,6.1577096952362975
42695,ueberwintern,2,yb@rvInt@rn,4,11,4,False,0,-6.137616301155752,6.137616301155752
42696,Ueberwinterung,2,yb@rvInt@rUN,5,12,5,False,0,-7.0014599173776855,7.0014599173776855
42697,ueberwissenschaftlich,2,yb@rvIs@nS&ftlIx,6,16,6,False,0,-6.314140315111299,6.314140315111299
42698,ueberwoelben,2,yb@rv/lb@n,4,10,4,False,0,-5.537001495302878,5.537001495302878
42699,ueberwuchern,2,yb@rvux@rn,4,10,4,False,0,-6.099051006618951,6.099051006618951
42700,Ueberwurf,1,yb@rvUrf,3,8,3,False,0,-5.2493317359270995,5.2493317359270995
42701,ueberzahlen,2,yb@r=al@n,4,9,4,False,0,-5.2643385825000095,5.2643385825000095
42702,ueberzaehlen,2,yb@r=9l@n,4,9,3,False,0,-4.87590933357077,4.87590933357077
42703,Ueberzahl,2,yb@r=al,3,7,3,False,0,-4.848890125069754,4.848890125069754
42704,ueberzaehlig,2,yb@r=9lIx,4,9,3,False,0,-5.917152718458676,5.917152718458676
42705,ueberzeichnen,2,yb@r=Wxn@n,4,10,4,False,1,-5.145144404534818,5.145144404534818
42706,ueberzeichnen,2,yb@r=Wxn@n,4,10,4,False,1,-5.145144404534818,5.145144404534818
42707,Ueberzeichnung,2,yb@r=WxnUN,4,10,4,False,0,-5.206722611253977,5.206722611253977
42708,Ueberzeit,2,yb@r=Wt,3,7,3,False,0,-4.673826763946686,4.673826763946686
42709,Ueberzeitarbeit,2,yb@r=Wt&rbWt,5,12,5,False,0,-7.505746332597172,7.505746332597172
42710,ueberzeugen,2,yb@r=Xg@n,4,9,4,False,0,-5.1700945056200815,5.1700945056200815
42711,ueberzeugend,1,yb@r=Xg@nt,4,10,4,False,0,-6.488880419173668,6.488880419173668
42712,Ueberzeugung,2,yb@r=XgUN,4,9,4,False,0,-4.7315873809799,4.7315873809799
42713,Ueberzeugungskraft,3,yb@r=XgUNskr&ft,5,15,5,False,0,-7.4508119527546475,7.4508119527546475
42714,Ueberzeugungstaeter,3,yb@r=XgUNst9t@r,6,15,5,False,0,-8.519771536515236,8.519771536515236
42715,ueberzeugungstreu,3,yb@r=XgUNstrX,5,13,5,False,0,-7.119744450775635,7.119744450775635
42716,ueberziehen,2,yb@r=i@n,4,8,4,False,1,-4.469523070790616,4.469523070790616
42717,ueberziehen,2,yb@r=i@n,4,8,4,False,1,-4.469523070790616,4.469523070790616
42718,Ueberzieher,2,yb@r=i@r,4,8,4,False,0,-5.088488110986341,5.088488110986341
42719,Ueberziehung,3,yb@r=iUN,4,8,4,False,0,-4.769935268792152,4.769935268792152
42720,Ueberziehungskredit,3,yb@r=iUNskredit,6,15,6,False,0,-8.646209183621249,8.646209183621249
42721,ueberzuchten,2,yb@r=Uxt@n,4,10,4,False,0,-7.151705628733604,7.151705628733604
42722,ueberzuechtet,1,yb@r=Yxt@t,4,10,4,False,0,-6.610268387344491,6.610268387344491
42723,Ueberzug,1,yb@r=uk,3,7,3,False,0,-5.1790830521480435,5.1790830521480435
42724,Ubiquist,2,ubikvIst,3,8,3,False,0,-6.7187360474692355,6.7187360474692355
42725,ubiquitaer,2,ubikvit9r,4,9,3,False,0,-8.435150542335078,8.435150542335078
42726,ueblich,2,yplIx,2,5,2,False,0,-4.554620465199619,4.554620465199619
42727,ueblicherweise,3,yplIx@rvWz@,5,11,5,False,0,-7.5458152900209745,7.5458152900209745
42728,Ueblichkeit,2,yplIxkWt,3,8,3,False,0,-5.134172794372326,5.134172794372326
42729,uebrig,2,ybrIx,2,5,2,False,0,-4.629410092034782,4.629410092034782
42730,uebrigbehalten,2,ybrIxb@h<@n,5,11,4,False,0,-6.639009518096261,6.639009518096261
42731,uebrigbleiben,2,ybrIxblWb@n,4,11,4,False,0,-6.124827645067163,6.124827645067163
42732,uebrigens,2,ybrig@ns,3,8,3,False,0,-8.272290761063738,8.272290761063738
42733,uebriglassen,2,ybrIxl&s@n,4,10,4,False,0,-6.484428284993511,6.484428284993511
42734,Uebung,2,ybUN,2,4,2,False,0,-4.077441461848974,4.077441461848974
42735,Uebungsanzug,3,ybUNs&n=uk,4,10,4,False,0,-6.517411424524059,6.517411424524059
42736,Uebungsarbeit,3,ybUNs&rbWt,4,10,4,False,0,-6.2091934228044305,6.2091934228044305
42737,Uebungsaufgabe,3,ybUNsBfgab@,5,11,5,False,0,-6.806419495351401,6.806419495351401
42738,Uebungsbuch,3,ybUNsbux,3,8,3,False,0,-7.711848557310757,7.711848557310757
42739,uebungshalber,3,ybUNsh&lb@r,4,11,4,False,0,-7.783280361949355,7.783280361949355
42740,Uebungsplatz,3,ybUNspl&=,3,9,3,False,0,-7.595739248948013,7.595739248948013
42741,Uebungsstueck,3,ybUNsStYk,3,9,3,False,0,-6.668653822682654,6.668653822682654
42742,Ufer,1,uf@r,2,4,2,False,0,-4.25022514486359,4.25022514486359
42743,Uferbau,2,uf@rbB,3,6,3,False,0,-6.1864073612034725,6.1864073612034725
42744,Uferbefestigung,2,uf@rb@fEstIgUN,6,14,6,False,0,-9.533518247669821,9.533518247669821
42745,Uferlaeufer,2,uf@rlXf@r,4,9,4,False,0,-6.196030243573158,6.196030243573158
42746,uferlos,2,uf@rlos,3,7,3,False,0,-5.96695869952207,5.96695869952207
42747,Uferschnepfe,2,uf@rSnE8@,4,9,4,False,0,-6.992846266767186,6.992846266767186
42748,Uferschwalbe,2,uf@rSv&lb@,4,10,4,False,0,-8.27011568401104,8.27011568401104
42749,ugandisch,0,ug&ndIS,3,7,3,False,0,-6.776748676083882,6.776748676083882
42750,ugrisch,0,ugrIS,2,5,2,False,0,-5.689709832955564,5.689709832955564
42751,Uhr,1,ur,1,2,1,False,1,-4.701905701604214,4.701905701604214
42752,Uhrband,2,urb&nt,2,6,2,False,0,-5.408667457384743,5.408667457384743
42753,Uehrchen,2,yrx@n,2,5,2,False,0,-5.237476418469473,5.237476418469473
42754,Uehrlein,2,yrlWn,2,5,2,False,0,-5.316653671586415,5.316653671586415
42755,Uhrmacher,2,urm&x@r,3,7,3,False,0,-5.876870795830195,5.876870795830195
42756,Uhrwerk,2,urvErk,2,6,2,False,0,-5.548039675990233,5.548039675990233
42757,Uhrzeiger,3,ur=Wg@r,3,7,3,False,0,-5.946254959527969,5.946254959527969
42758,Uhrzeigersinn,2,ur=Wg@rzIn,4,10,4,False,0,-8.61791585164962,8.61791585164962
42759,Uhrzeit,2,ur=Wt,2,5,2,False,1,-4.567578425678695,4.567578425678695
42760,Uhu,1,uhu,2,3,2,False,0,-5.110305809166517,5.110305809166517
42761,Ukelei,1,uk@lW,3,5,3,False,0,-5.2846830790021375,5.2846830790021375
42762,Ukraine,0,ukr&in@,4,7,4,False,0,-6.18383182543199,6.18383182543199
42763,Ukrainer,0,Ukr&in@r,4,8,4,False,0,-5.656864589653494,5.656864589653494
42764,ukrainisch,0,Ukr&inIS,4,8,4,False,0,-5.597141076348395,5.597141076348395
42765,Ulan,1,ulan,2,4,2,False,0,-5.4341973198428875,5.4341973198428875
42766,Ulenspiegel,3,ul@nSpig@l,4,10,4,False,0,-8.43213988587777,8.43213988587777
42767,ulken,1,Ulk@n,2,5,2,False,0,-5.026920710542003,5.026920710542003
42768,Ulk,1,Ulk,1,3,1,False,0,-4.787726908949147,4.787726908949147
42769,ulkig,2,UlkIx,2,5,2,False,0,-5.054418152645079,5.054418152645079
42770,Ulme,1,Ulm@,2,4,2,False,0,-5.326758392306916,5.326758392306916
42771,Ulster,0,Ulst@r,2,6,2,False,0,-6.127582124160536,6.127582124160536
42772,ultimativ,2,Ultim&tif,4,9,4,False,0,-7.134048004063758,7.134048004063758
42773,Ultimatum,0,UltimatUm,4,9,4,False,0,-7.038811859262266,7.038811859262266
42774,ultimo,0,Ultimo,3,6,3,False,1,-5.948776571168608,5.948776571168608
42775,Ultimo,1,Ultimo,3,6,3,False,1,-5.948776571168608,5.948776571168608
42776,Ultimogeschaeft,2,Ultimog@SEft,5,12,5,False,0,-7.2739972213572655,7.2739972213572655
42777,Ultra,0,Ultra,2,5,2,False,0,-4.567517670844716,4.567517670844716
42778,ultrahart,2,Ultrah&rt,3,9,3,False,0,-6.241822977616323,6.241822977616323
42779,ultrakurz,2,UltrakUr=,3,9,3,False,0,-7.097582190629868,7.097582190629868
42780,Ultrakurzwelle,2,UltrakUr=vEl@,5,13,5,False,0,-7.408550473791422,7.408550473791422
42781,Ultrakurzwellenempfaenger,4,UltrakUr=vEl@nEm8EN@r,8,21,8,False,0,-10.655361280374828,10.655361280374828
42782,Ultrakurzwellensender,4,UltrakUr=vEl@nzEnd@r,7,20,7,False,0,-12.226320148496836,12.226320148496836
42783,ultralang,2,Ultral&N,3,8,3,False,0,-7.2598586643873615,7.2598586643873615
42784,ultramarin,2,Ultram&rin,4,10,4,False,1,-6.422704559832518,6.422704559832518
42785,Ultramarin,1,Ultram&rin,4,10,4,False,1,-6.422704559832518,6.422704559832518
42786,Ultramikroskop,2,Ultramikroskop,5,14,5,False,0,-6.67154724724471,6.67154724724471
42787,ultramontan,2,UltramOntan,4,11,4,False,0,-6.934899184395571,6.934899184395571
42788,ultrarot,2,Ultrarot,3,8,3,False,0,-5.481973276762528,5.481973276762528
42789,Ultraschall,2,UltraS&l,3,8,3,False,0,-5.08817410729715,5.08817410729715
42790,Ultraschallbehandlung,2,UltraS&lb@h&ndlUN,6,17,6,False,0,-8.479802328174525,8.479802328174525
42791,Ultraschallwelle,2,UltraS&lvEl@,5,12,5,False,0,-5.691311820131045,5.691311820131045
42792,Ultrastrahlung,2,UltraStralUN,4,12,4,False,0,-7.085276120955946,7.085276120955946
42793,ultraviolett,2,UltraviolEt,5,11,5,False,0,-6.644540483101733,6.644540483101733
42794,Ulysses,0,UlYsEs,3,6,3,False,0,-5.528359397049779,5.528359397049779
42795,Ulzeration,2,Ul=er&=ion,5,10,5,False,0,-5.3490174842696065,5.3490174842696065
42796,ulzerieren,2,Ul=erir@n,4,9,4,False,0,-5.679049734042355,5.679049734042355
42797,ulzeroes,2,Ul=er7s,3,7,2,False,0,-5.268309933487037,5.268309933487037
42798,um,1,Um,1,2,1,False,2,-4.699174812133025,4.699174812133025
42799,um,1,Um,1,2,1,False,2,-4.699174812133025,4.699174812133025
42800,um,1,Um,1,2,1,False,2,-4.699174812133025,4.699174812133025
42801,umackern,2,Um&k@rn,3,7,3,False,0,-5.632174998228022,5.632174998228022
42802,umadressieren,2,Um&drEsir@n,5,11,5,False,0,-6.915027120085382,6.915027120085382
42803,umaendern,2,UmEnd@rn,3,8,3,False,0,-6.310354611433846,6.310354611433846
42804,Umaenderung,2,UmEnd@rUN,4,9,4,False,0,-6.434475311244867,6.434475311244867
42805,umarbeiten,2,Um&rbWt@n,4,9,4,False,0,-5.84890099622703,5.84890099622703
42806,Umarbeitung,2,Um&rbWtUN,4,9,4,False,0,-6.063964416859432,6.063964416859432
42807,umarmen,2,Um&rm@n,3,7,3,False,0,-5.481821407380581,5.481821407380581
42808,Umarmung,2,Um&rmUN,3,7,3,False,0,-5.66787277013772,5.66787277013772
42809,umbauen,2,UmbB@n,3,6,3,False,1,-5.06904044372214,5.06904044372214
42810,umbauen,2,UmbB@n,3,6,3,False,1,-5.06904044372214,5.06904044372214
42811,Umbau,1,UmbB,2,4,2,False,0,-4.822232230805422,4.822232230805422
42812,umbehalten,2,Umb@h<@n,4,8,3,False,0,-5.099936782667094,5.099936782667094
42813,umbenennen,2,Umb@nEn@n,4,9,4,False,0,-6.795657374601169,6.795657374601169
42814,Umbenennung,2,Umb@nEnUN,4,9,4,False,0,-6.836587591754574,6.836587591754574
42815,Umber,0,Umb@r,2,5,2,False,0,-5.165571345556038,5.165571345556038
42816,umbeschreiben,2,Umb@SrWb@n,4,10,4,False,0,-5.677720141457484,5.677720141457484
42817,umbeschrieben,1,Umb@Srib@n,4,10,4,False,0,-6.162985526779136,6.162985526779136
42818,umbesetzen,2,Umb@zE=@n,4,9,4,False,0,-6.019754849136013,6.019754849136013
42819,Umbesetzung,2,Umb@zE=UN,4,9,4,False,0,-6.000545233496586,6.000545233496586
42820,umbesinnen,2,Umb@zIn@n,4,9,4,False,0,-6.946662027355354,6.946662027355354
42821,umbetten,2,UmbEt@n,3,7,3,False,0,-5.69395214669969,5.69395214669969
42822,Umbettung,2,UmbEtUN,3,7,3,False,0,-5.507899507651733,5.507899507651733
42823,umbiegen,2,Umbig@n,3,7,3,False,0,-5.926444841846215,5.926444841846215
42824,umbilden,2,UmbIld@n,3,8,3,False,0,-6.025601792879999,6.025601792879999
42825,Umbildung,2,UmbIldUN,3,8,3,False,0,-5.325179186646504,5.325179186646504
42826,umbinden,2,UmbInd@n,3,8,3,False,1,-5.7079269641978065,5.7079269641978065
42827,umbinden,2,UmbInd@n,3,8,3,False,1,-5.7079269641978065,5.7079269641978065
42828,umblasen,2,Umblaz@n,3,8,3,False,1,-5.48462704041048,5.48462704041048
42829,umblasen,2,Umblaz@n,3,8,3,False,1,-5.48462704041048,5.48462704041048
42830,Umblatt,2,Umbl&t,2,6,2,False,0,-4.903944524157076,4.903944524157076
42831,umblaettern,2,UmblEt@rn,3,9,3,False,0,-6.114857562018829,6.114857562018829
42832,umblicken,2,UmblIk@n,3,8,3,False,0,-5.141587713058935,5.141587713058935
42833,Umblick,1,UmblIk,2,6,2,False,0,-4.943803585951768,4.943803585951768
42834,Umbra,1,Umbra,2,5,2,False,0,-4.840091070072827,4.840091070072827
42835,Umbralglas,2,Umbralglas,3,10,3,False,0,-6.864385242074405,6.864385242074405
42836,umbranden,2,Umbr&nd@n,3,9,3,False,0,-7.52079472531466,7.52079472531466
42837,umbrausen,2,UmbrBz@n,3,8,3,False,0,-5.743395052945854,5.743395052945854
42838,umbrechen,2,UmbrEx@n,3,8,3,False,0,-5.403237554096319,5.403237554096319
42839,Umbrer,0,Umbr@r,2,6,2,False,0,-5.145964559484893,5.145964559484893
42840,umbringen,2,UmbrIN@n,3,8,3,False,0,-5.07477404236506,5.07477404236506
42841,Umbruch,1,UmbrUx,2,6,2,False,0,-4.7985372537355415,4.7985372537355415
42842,Umbruchkorrektur,2,UmbrUxkOrEktur,5,14,5,False,0,-8.941412445791759,8.941412445791759
42843,umbuchen,2,Umbux@n,3,7,3,False,0,-5.575983933101501,5.575983933101501
42844,Umbuchung,2,UmbuxUN,3,7,3,False,0,-5.537604154565065,5.537604154565065
42845,umdenken,2,UmdENk@n,3,8,3,False,0,-5.866239231134829,5.866239231134829
42846,umdeuten,2,UmdXt@n,3,7,3,False,0,-5.4186287879501105,5.4186287879501105
42847,umdisponieren,2,UmdIsponir@n,5,12,5,False,0,-6.115018308781419,6.115018308781419
42848,umdraengen,2,UmdrEN@n,3,8,3,False,0,-5.5226383586371135,5.5226383586371135
42849,umdrehen,2,Umdre@n,3,7,3,False,0,-4.7914295414876875,4.7914295414876875
42850,Umdrehung,2,UmdreUN,3,7,3,False,0,-4.764516453581323,4.764516453581323
42851,Umdrehungsgeschwindigkeit,3,UmdreUNsg@SvIndIxkWt,7,20,7,False,0,-9.430780232325185,9.430780232325185
42852,Umdrehungszahl,3,UmdreUNs=al,4,11,4,False,0,-7.324336155697802,7.324336155697802
42853,Umdruck,2,UmdrUk,2,6,2,False,0,-4.919440992241295,4.919440992241295
42854,umduestern,2,Umdyst@rn,3,9,3,False,0,-6.601150895220512,6.601150895220512
42855,umeinander,2,UmWn&nd@r,4,9,4,False,0,-6.253680837642772,6.253680837642772
42856,umfaecheln,2,Umf9x@ln,3,8,2,False,0,-5.776256114200368,5.776256114200368
42857,umfahren,2,Umfar@n,3,7,3,False,0,-5.328973948980709,5.328973948980709
42858,Umfahrt,1,Umfart,2,6,2,False,0,-4.967844780574143,4.967844780574143
42859,Umfahrung,2,UmfarUN,3,7,3,False,0,-5.74471720248144,5.74471720248144
42860,umfallen,2,Umf&l@n,3,7,3,False,0,-5.157748332643056,5.157748332643056
42861,Umfall,1,Umf&l,2,5,2,False,0,-4.842276629540444,4.842276629540444
42862,umfangen,2,Umf&N@n,3,7,3,False,0,-5.129259942670572,5.129259942670572
42863,Umfang,1,Umf&N,2,5,2,False,0,-4.541968653131548,4.541968653131548
42864,umfaenglich,2,UmfENlIx,3,8,3,False,0,-5.471972958205447,5.471972958205447
42865,umfangmaessig,2,Umf&Nm9sIx,4,10,3,False,0,-5.57382522406048,5.57382522406048
42866,umfangreich,2,Umf&NrWx,3,8,3,False,0,-5.456424259049359,5.456424259049359
42867,umfangsmaessig,3,Umf&Nsm9sIx,4,11,3,False,0,-6.367054412464534,6.367054412464534
42868,umfassen,2,Umf&s@n,3,7,3,False,1,-4.58084747709228,4.58084747709228
42869,umfassen,2,Umf&s@n,3,7,3,False,1,-4.58084747709228,4.58084747709228
42870,umfassend,1,Umf&s@nt,3,8,3,False,0,-6.159451418154045,6.159451418154045
42871,Umfassung,2,Umf&sUN,3,7,3,False,0,-4.769131774534028,4.769131774534028
42872,Umfassungsmauer,3,Umf&sUNsmB@r,5,12,5,False,0,-8.525445201159148,8.525445201159148
42873,umfirmieren,2,UmfIrmir@n,4,10,4,False,0,-6.194190912801505,6.194190912801505
42874,umflechten,2,UmflExt@n,3,9,3,False,0,-6.427608635100262,6.427608635100262
42875,umfliegen,2,Umflig@n,3,8,3,False,0,-5.3813050396299,5.3813050396299
42876,umfliessen,2,Umflis@n,3,8,3,False,0,-5.220382235893397,5.220382235893397
42877,umfloren,2,Umflor@n,3,8,3,False,0,-6.272826483610475,6.272826483610475
42878,umflort,1,Umflort,2,7,2,False,0,-6.024448515977953,6.024448515977953
42879,umformen,2,UmfOrm@n,3,8,3,False,0,-6.002885154393248,6.002885154393248
42880,Umformer,2,UmfOrm@r,3,8,3,False,0,-6.4296446959943765,6.4296446959943765
42881,Umformung,2,UmfOrmUN,3,8,3,False,0,-6.37159471179224,6.37159471179224
42882,umfragen,2,Umfrag@n,3,8,3,False,0,-4.825584403247548,4.825584403247548
42883,Umfrage,1,Umfrag@,3,7,3,False,0,-4.995690123227944,4.995690123227944
42884,umfrieden,2,Umfrid@n,3,8,3,False,0,-4.934913790298125,4.934913790298125
42885,umfriedigen,2,UmfridIg@n,4,10,4,False,0,-5.57395404186345,5.57395404186345
42886,Umfriedigung,2,UmfridIgUN,4,10,4,False,0,-5.4699771300806095,5.4699771300806095
42887,Umfriedung,2,UmfridUN,3,8,3,False,0,-5.815743151268412,5.815743151268412
42888,umfuellen,2,UmfYl@n,3,7,3,False,0,-5.1150716127803975,5.1150716127803975
42889,Umfuellung,2,UmfYlUN,3,7,3,False,0,-5.013041013852318,5.013041013852318
42890,umfunktionieren,2,UmfUNk=ionir@n,6,14,6,False,0,-6.769347412911613,6.769347412911613
42891,Umfunktionierung,2,UmfUNk=ionirUN,6,14,6,False,0,-7.620537225534493,7.620537225534493
42892,Umgang,1,Umg&N,2,5,2,False,0,-4.5715021920647185,4.5715021920647185
42893,umgangen,1,Umg&N@n,3,7,3,False,0,-5.208418526503598,5.208418526503598
42894,umgaenglich,2,UmgENlIx,3,8,3,False,0,-4.807908148335947,4.807908148335947
42895,Umgaenglichkeit,2,UmgENlIxkWt,4,11,4,False,0,-5.11558025749291,5.11558025749291
42896,Umgangsform,3,Umg&NsfOrm,3,10,3,False,0,-7.030394509889279,7.030394509889279
42897,Umgangssprache,3,Umg&NsSprax@,4,12,4,False,0,-6.59757183431533,6.59757183431533
42898,umgangssprachlich,2,Umg&NsSpraxlIx,4,14,4,False,0,-7.65922852764497,7.65922852764497
42899,umgarnen,2,Umg&rn@n,3,8,3,False,0,-6.521465892289783,6.521465892289783
42900,umgaukeln,2,UmgBk@ln,3,8,3,False,0,-5.589212758140276,5.589212758140276
42901,umgeben,2,Umgeb@n,3,7,3,False,1,-5.280449262996431,5.280449262996431
42902,umgeben,2,Umgeb@n,3,7,3,False,1,-5.280449262996431,5.280449262996431
42903,Umgebung,2,UmgebUN,3,7,3,False,0,-4.895555354066318,4.895555354066318
42904,Umgegend,2,Umgeg@nt,3,8,3,False,0,-5.969095565002407,5.969095565002407
42905,umgehen,2,Umge@n,3,6,3,False,1,-4.587837704005459,4.587837704005459
42906,umgehen,2,Umge@n,3,6,3,False,1,-4.587837704005459,4.587837704005459
42907,umgehend,1,Umge@nt,3,7,3,False,0,-5.510501578954204,5.510501578954204
42908,Umgehung,2,UmgeUN,3,6,3,False,0,-4.745916078289784,4.745916078289784
42909,Umgehungsstrasse,3,UmgeUNsStras@,5,13,5,False,0,-7.686300368335599,7.686300368335599
42910,umgekehrt,1,Umg@kert,3,8,3,False,0,-5.804886819165495,5.804886819165495
42911,umgeschaffen,1,Umg@S&f@n,4,9,4,False,0,-5.839520174737486,5.839520174737486
42912,umgestalten,2,Umg@St<@n,4,9,3,False,0,-5.8929405981615215,5.8929405981615215
42913,Umgestaltung,2,Umg@St<UN,4,9,3,False,0,-5.666399420219603,5.666399420219603
42914,umgiessen,2,Umgis@n,3,7,3,False,0,-5.317141881901742,5.317141881901742
42915,umgittern,2,UmgIt@rn,3,8,3,False,0,-5.917905733550044,5.917905733550044
42916,umglaenzen,2,UmglEn=@n,3,9,3,False,0,-6.162096066126241,6.162096066126241
42917,umgolden,2,UmgOld@n,3,8,3,False,0,-5.561663359941801,5.561663359941801
42918,umgraben,2,Umgrab@n,3,8,3,False,0,-5.731554007799659,5.731554007799659
42919,umgreifen,2,UmgrWf@n,3,8,3,False,1,-5.420370854504459,5.420370854504459
42920,umgreifen,2,UmgrWf@n,3,8,3,False,1,-5.420370854504459,5.420370854504459
42921,umgrenzen,2,UmgrEn=@n,3,9,3,False,0,-5.540311148541487,5.540311148541487
